BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN05930487,ER-45,GCF_011125445.2,SRR7208819,Fundulus_heteroclitus,PRJNA323589
SAMN05930492,ER-50,GCF_011125445.2,SRR7208822,Fundulus_heteroclitus,PRJNA323589
SAMN05930670,NYC-33,GCF_011125445.2,SRR7208824,Fundulus_heteroclitus,PRJNA323589
SAMN05930710,SH-213,GCF_011125445.2,SRR7208826,Fundulus_heteroclitus,PRJNA323589
SAMN05930711,SH-21,GCF_011125445.2,SRR7208827,Fundulus_heteroclitus,PRJNA323589
SAMN05930717,SH-27,GCF_011125445.2,SRR7208829,Fundulus_heteroclitus,PRJNA323589
SAMN05930719,SH-29,GCF_011125445.2,SRR7208831,Fundulus_heteroclitus,PRJNA323589
SAMN05930714,SH-24,GCF_011125445.2,SRR7208834,Fundulus_heteroclitus,PRJNA323589
SAMN05930493,ER-51,GCF_011125445.2,SRR7208838,Fundulus_heteroclitus,PRJNA323589
SAMN05930497,ER-55,GCF_011125445.2,SRR7208840,Fundulus_heteroclitus,PRJNA323589
SAMN05930495,ER-53,GCF_011125445.2,SRR7208842,Fundulus_heteroclitus,PRJNA323589
SAMN05930501,ER-59,GCF_011125445.2,SRR7208844,Fundulus_heteroclitus,PRJNA323589
SAMN05930502,ER-60,GCF_011125445.2,SRR7208845,Fundulus_heteroclitus,PRJNA323589
SAMN05930500,ER-58,GCF_011125445.2,SRR7208847,Fundulus_heteroclitus,PRJNA323589
SAMN05930593,KC-55,GCF_011125445.2,SRR7208848,Fundulus_heteroclitus,PRJNA323589
SAMN05930704,SH-208,GCF_011125445.2,SRR7208850,Fundulus_heteroclitus,PRJNA323589
SAMN05930701,SH-205,GCF_011125445.2,SRR7208858,Fundulus_heteroclitus,PRJNA323589
SAMN05930553,KC-13,GCF_011125445.2,SRR7208860,Fundulus_heteroclitus,PRJNA323589
SAMN05930552,KC-11,GCF_011125445.2,SRR7208861,Fundulus_heteroclitus,PRJNA323589
SAMN05930648,NYC-11,GCF_011125445.2,SRR7208864,Fundulus_heteroclitus,PRJNA323589
SAMN05930561,KC-22,GCF_011125445.2,SRR7208865,Fundulus_heteroclitus,PRJNA323589
SAMN05930559,KC-1,GCF_011125445.2,SRR7208867,Fundulus_heteroclitus,PRJNA323589
SAMN05930557,KC-18,GCF_011125445.2,SRR7208869,Fundulus_heteroclitus,PRJNA323589
SAMN05930556,KC-16,GCF_011125445.2,SRR7208870,Fundulus_heteroclitus,PRJNA323589
SAMN05930594,KC-56,GCF_011125445.2,SRR7208873,Fundulus_heteroclitus,PRJNA323589
SAMN05930596,KC-6,GCF_011125445.2,SRR7208875,Fundulus_heteroclitus,PRJNA323589
SAMN05930564,KC-27,GCF_011125445.2,SRR7208878,Fundulus_heteroclitus,PRJNA323589
SAMN05930565,KC-28,GCF_011125445.2,SRR7208879,Fundulus_heteroclitus,PRJNA323589
SAMN05930568,KC-30,GCF_011125445.2,SRR7208882,Fundulus_heteroclitus,PRJNA323589
SAMN05930571,KC-34,GCF_011125445.2,SRR7208885,Fundulus_heteroclitus,PRJNA323589
SAMN05930563,KC-26,GCF_011125445.2,SRR7208887,Fundulus_heteroclitus,PRJNA323589
SAMN05930659,NYC-22,GCF_011125445.2,SRR7208888,Fundulus_heteroclitus,PRJNA323589
SAMN05930726,SH-35,GCF_011125445.2,SRR7208890,Fundulus_heteroclitus,PRJNA323589
SAMN05930728,SH-37,GCF_011125445.2,SRR7208892,Fundulus_heteroclitus,PRJNA323589
SAMN05930722,SH-31,GCF_011125445.2,SRR7208894,Fundulus_heteroclitus,PRJNA323589
SAMN05930724,SH-33,GCF_011125445.2,SRR7208896,Fundulus_heteroclitus,PRJNA323589
SAMN05930721,SH-30,GCF_011125445.2,SRR7208898,Fundulus_heteroclitus,PRJNA323589
SAMN05930578,KC-40,GCF_011125445.2,SRR7208901,Fundulus_heteroclitus,PRJNA323589
SAMN05930581,KC-43,GCF_011125445.2,SRR7208902,Fundulus_heteroclitus,PRJNA323589
SAMN05930575,KC-38,GCF_011125445.2,SRR7208904,Fundulus_heteroclitus,PRJNA323589
SAMN05930574,KC-37,GCF_011125445.2,SRR7208905,Fundulus_heteroclitus,PRJNA323589
SAMN05930657,NYC-20,GCF_011125445.2,SRR7208914,Fundulus_heteroclitus,PRJNA323589
SAMN05930653,NYC-16,GCF_011125445.2,SRR7208916,Fundulus_heteroclitus,PRJNA323589
SAMN05930665,NYC-28,GCF_011125445.2,SRR7208918,Fundulus_heteroclitus,PRJNA323589
SAMN05930591,KC-52,GCF_011125445.2,SRR7208920,Fundulus_heteroclitus,PRJNA323589
SAMN05930586,KC-48,GCF_011125445.2,SRR7208923,Fundulus_heteroclitus,PRJNA323589
SAMN05930587,KC-49,GCF_011125445.2,SRR7208924,Fundulus_heteroclitus,PRJNA323589
SAMN05930585,KC-47,GCF_011125445.2,SRR7208926,Fundulus_heteroclitus,PRJNA323589
SAMN05930675,NYC-43,GCF_011125445.2,SRR7208929,Fundulus_heteroclitus,PRJNA323589
SAMN05930667,NYC-30,GCF_011125445.2,SRR7208931,Fundulus_heteroclitus,PRJNA323589
SAMN05930462,ER-19,GCF_011125445.2,SRR7208935,Fundulus_heteroclitus,PRJNA323589
SAMN05930457,ER-14,GCF_011125445.2,SRR7208938,Fundulus_heteroclitus,PRJNA323589
SAMN05930736,SH-5,GCF_011125445.2,SRR7208943,Fundulus_heteroclitus,PRJNA323589
SAMN05930732,SH-40,GCF_011125445.2,SRR7208947,Fundulus_heteroclitus,PRJNA323589
SAMN05930663,NYC-26,GCF_011125445.2,SRR7208950,Fundulus_heteroclitus,PRJNA323589
SAMN05930730,SH-39,GCF_011125445.2,SRR7208952,Fundulus_heteroclitus,PRJNA323589
SAMN05930662,NYC-25,GCF_011125445.2,SRR7208953,Fundulus_heteroclitus,PRJNA323589
SAMN05930467,ER-24,GCF_011125445.2,SRR7208956,Fundulus_heteroclitus,PRJNA323589
SAMN05930466,ER-23,GCF_011125445.2,SRR7208957,Fundulus_heteroclitus,PRJNA323589
SAMN05930471,ER-28,GCF_011125445.2,SRR7208960,Fundulus_heteroclitus,PRJNA323589
SAMN05930469,ER-26,GCF_011125445.2,SRR7208962,Fundulus_heteroclitus,PRJNA323589
SAMN05930464,ER-21,GCF_011125445.2,SRR7208963,Fundulus_heteroclitus,PRJNA323589
SAMN05930690,SH-14,GCF_011125445.2,SRR7208965,Fundulus_heteroclitus,PRJNA323589
SAMN05930691,SH-15,GCF_011125445.2,SRR7208966,Fundulus_heteroclitus,PRJNA323589
SAMN05930694,SH-18,GCF_011125445.2,SRR7208967,Fundulus_heteroclitus,PRJNA323589
SAMN05930695,SH-19,GCF_011125445.2,SRR7208968,Fundulus_heteroclitus,PRJNA323589
SAMN05930692,SH-16,GCF_011125445.2,SRR7208969,Fundulus_heteroclitus,PRJNA323589
SAMN05930693,SH-17,GCF_011125445.2,SRR7208970,Fundulus_heteroclitus,PRJNA323589
SAMN05930699,SH-203,GCF_011125445.2,SRR7208972,Fundulus_heteroclitus,PRJNA323589
SAMN05930697,SH-201,GCF_011125445.2,SRR7208974,Fundulus_heteroclitus,PRJNA323589
SAMN05930672,NYC-40,GCF_011125445.2,SRR7208976,Fundulus_heteroclitus,PRJNA323589
SAMN05930673,NYC-41,GCF_011125445.2,SRR7208977,Fundulus_heteroclitus,PRJNA323589
SAMN05930480,ER-38,GCF_011125445.2,SRR7208979,Fundulus_heteroclitus,PRJNA323589
SAMN05930475,ER-32,GCF_011125445.2,SRR7208982,Fundulus_heteroclitus,PRJNA323589
SAMN05930473,ER-30,GCF_011125445.2,SRR7208986,Fundulus_heteroclitus,PRJNA323589
SAMN05930676,NYC-44,GCF_011125445.2,SRR7208988,Fundulus_heteroclitus,PRJNA323589
SAMN05930677,NYC-45,GCF_011125445.2,SRR7208989,Fundulus_heteroclitus,PRJNA323589
SAMN05930649,NYC-12,GCF_011125445.2,SRR7208990,Fundulus_heteroclitus,PRJNA323589
SAMN05930678,NYC-46,GCF_011125445.2,SRR7208991,Fundulus_heteroclitus,PRJNA323589
SAMN05930642,NBH-5,GCF_011125445.2,SRR4781608,Fundulus_heteroclitus,PRJNA323589
SAMN05930503,F-10,GCF_011125445.2,SRR4781792,Fundulus_heteroclitus,PRJNA323589
SAMN05930426,BP-30,GCF_011125445.2,SRR4781378,Fundulus_heteroclitus,PRJNA323589
SAMN05930477,ER-34,GCF_011125445.2,SRR7208984,Fundulus_heteroclitus,PRJNA323589
SAMN05930530,F-35,GCF_011125445.2,SRR4781518,Fundulus_heteroclitus,PRJNA323589
SAMN05930389,BI-46,GCF_011125445.2,SRR4781697,Fundulus_heteroclitus,PRJNA323589
SAMN05930529,F-34,GCF_011125445.2,SRR4781397,Fundulus_heteroclitus,PRJNA323589
SAMN05930600,NBH-11,GCF_011125445.2,SRR4781570,Fundulus_heteroclitus,PRJNA323589
SAMN05930373,BI-2,GCF_011125445.2,SRR4781748,Fundulus_heteroclitus,PRJNA323589
SAMN05930622,NBH-32,GCF_011125445.2,SRR4781765,Fundulus_heteroclitus,PRJNA323589
SAMN05930378,BI-35,GCF_011125445.2,SRR4781756,Fundulus_heteroclitus,PRJNA323589
SAMN05930634,NBH-44,GCF_011125445.2,SRR4781820,Fundulus_heteroclitus,PRJNA323589
SAMN05930407,BP-13,GCF_011125445.2,SRR4781804,Fundulus_heteroclitus,PRJNA323589
SAMN05930647,NYC-10,GCF_011125445.2,SRR7208930,Fundulus_heteroclitus,PRJNA323589
SAMN05930440,BP-46,GCF_011125445.2,SRR4781731,Fundulus_heteroclitus,PRJNA323589
SAMN05930486,ER-44,GCF_011125445.2,SRR7208816,Fundulus_heteroclitus,PRJNA323589
SAMN05930468,ER-25,GCF_011125445.2,SRR7208955,Fundulus_heteroclitus,PRJNA323589
SAMN05930463,ER-20,GCF_011125445.2,SRR7208964,Fundulus_heteroclitus,PRJNA323589
SAMN05930660,NYC-23,GCF_011125445.2,SRR7208909,Fundulus_heteroclitus,PRJNA323589
SAMN05930516,F-22,GCF_011125445.2,SRR4781454,Fundulus_heteroclitus,PRJNA323589
SAMN05930382,BI-39,GCF_011125445.2,SRR4781660,Fundulus_heteroclitus,PRJNA323589
SAMN05930625,NBH-35,GCF_011125445.2,SRR4781773,Fundulus_heteroclitus,PRJNA323589
SAMN05930654,NYC-17,GCF_011125445.2,SRR7208912,Fundulus_heteroclitus,PRJNA323589
SAMN05930582,KC-44,GCF_011125445.2,SRR7208927,Fundulus_heteroclitus,PRJNA323589
SAMN05930449,BP-5,GCF_011125445.2,SRR4781646,Fundulus_heteroclitus,PRJNA323589
SAMN05930588,KC-4,GCF_011125445.2,SRR7208921,Fundulus_heteroclitus,PRJNA323589
SAMN05930481,ER-39,GCF_011125445.2,SRR7208980,Fundulus_heteroclitus,PRJNA323589
SAMN05930651,NYC-14,GCF_011125445.2,SRR7208837,Fundulus_heteroclitus,PRJNA323589
SAMN05930577,KC-3,GCF_011125445.2,SRR7208906,Fundulus_heteroclitus,PRJNA323589
SAMN05930412,BP-18,GCF_011125445.2,SRR4781484,Fundulus_heteroclitus,PRJNA323589
SAMN05930416,BP-21,GCF_011125445.2,SRR4781472,Fundulus_heteroclitus,PRJNA323589
SAMN05930377,BI-34,GCF_011125445.2,SRR4781755,Fundulus_heteroclitus,PRJNA323589
