transcript	pN	pS	dN	dS	mk.raw.p.value	mk.odds.ni	dos
rna-XM_004069976.4	4.0	6.0	41.5	103.5	0.47921382963778547	1.6747967479674797	-0.11379310344827587
rna-XM_023955747.1	1.0	0.0	6.0	20.0	0.25925925925925924	inf	-0.7692307692307692
rna-XM_020703660.2	3.0	2.0	37.0	56.0	0.39570081158148707	2.27027027027027	-0.2021505376344086
rna-XM_020703659.2	3.0	2.0	37.0	56.0	0.39570081158148707	2.27027027027027	-0.2021505376344086
rna-NM_001160431.1	3.0	2.0	37.0	56.0	0.39570081158148707	2.27027027027027	-0.2021505376344086
rna-XM_023955751.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_023955749.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_023955748.1	0.0	0.0	0.0	0.0	1.0	nan	NA
rna-XM_004069587.4	4.0	10.0	31.0	79.0	1.0	1.0193548387096774	-0.0038961038961038974
rna-XM_020703994.2	4.0	10.0	31.0	79.0	1.0	1.0193548387096774	-0.0038961038961038974
rna-XM_020703993.2	4.0	10.0	31.0	79.0	1.0	1.0193548387096774	-0.0038961038961038974
rna-XM_020703997.2	7.0	11.0	21.0	76.0	0.1385835329215545	2.303030303030303	-0.17239404352806414
rna-XM_020703999.2	7.0	11.0	21.0	71.0	0.2342223397961534	2.1515151515151514	-0.16062801932367152
rna-XM_020703998.2	7.0	11.0	21.0	75.0	0.14139847835722938	2.272727272727273	-0.1701388888888889
rna-XM_011476050.3	7.0	11.0	21.0	76.0	0.1385835329215545	2.303030303030303	-0.17239404352806414
rna-XM_004069979.4	3.0	5.0	34.0	54.0	1.0	0.9529411764705882	0.011363636363636354
rna-XM_011476055.3	16.0	15.0	83.5	143.5	0.11920183378601557	1.8377510040160643	-0.14828762256643452
rna-XM_023955752.1	1.0	1.0	7.0	47.0	0.2675324675324675	6.714285714285714	-0.37037037037037035
rna-XM_023955753.1	1.0	1.0	7.0	47.0	0.2675324675324675	6.714285714285714	-0.37037037037037035
rna-XM_023955760.1	0.0	2.0	1.0	34.0	1.0	0.0	0.02857142857142857
rna-XM_023955758.1	0.0	2.0	1.0	32.0	1.0	0.0	0.030303030303030304
rna-XM_023955756.1	1.0	4.0	8.5	42.5	1.0	1.3125	-0.033333333333333354
rna-XM_023955757.1	1.0	4.0	8.5	42.5	1.0	1.3125	-0.033333333333333354
rna-XM_023955754.1	4.0	6.0	39.0	78.0	0.7327090294209586	1.3333333333333333	-0.06666666666666671
rna-XM_023955755.1	4.0	6.0	39.0	76.0	0.735478094742064	1.2991452991452992	-0.06086956521739134
rna-XM_004069982.4	2.0	5.0	28.0	54.0	1.0	0.7714285714285715	0.05574912891986067
rna-XM_023955761.1	6.0	3.0	27.5	46.5	0.1470229546724891	3.4074074074074074	-0.29504504504504503
rna-XM_020704003.2	6.0	3.0	27.5	46.5	0.1470229546724891	3.4074074074074074	-0.29504504504504503
rna-XM_004069590.4	5.0	6.0	18.5	34.5	0.5107312634509568	1.5740740740740742	-0.10548885077186965
rna-XM_011476059.2	0.0	3.0	18.166666666666664	45.83333333333333	0.5562937062937063	0.0	0.2838541666666667
rna-XM_011476060.2	0.0	3.0	18.166666666666664	45.83333333333333	0.5562937062937063	0.0	0.2838541666666667
rna-XM_020704005.2	0.0	3.0	18.166666666666664	45.83333333333333	0.5562937062937063	0.0	0.2838541666666667
rna-XM_004069983.4	2.0	7.0	30.166666666666668	71.83333333333334	1.0	0.6761904761904762	0.07352941176470584
rna-XM_011476057.3	2.0	7.0	33.16666666666667	71.83333333333334	0.7184123358837664	0.6147186147186147	0.09365079365079365
rna-XM_011476058.3	2.0	7.0	29.166666666666668	70.83333333333334	1.0	0.6896551724137931	0.06944444444444442
rna-XM_004069592.4	2.0	2.0	15.5	16.5	1.0	1.0666666666666667	-0.015625
rna-XM_011476061.2	3.0	2.0	17.5	18.5	1.0	1.588235294117647	-0.11388888888888887
rna-XM_020704010.2	10.0	15.0	33.0	82.0	0.33871281588144364	1.6565656565656566	-0.11304347826086958
rna-XM_020704012.2	9.0	15.0	32.0	81.0	0.461930118034182	1.51875	-0.0918141592920354
rna-XM_023955763.1	7.0	14.0	24.0	82.0	0.40340082915341513	1.7083333333333333	-0.10691823899371067
rna-XM_020704007.2	10.0	15.0	33.0	83.0	0.3377262982607272	1.6767676767676767	-0.11551724137931035
rna-XM_020704008.2	10.0	15.0	33.0	83.0	0.3377262982607272	1.6767676767676767	-0.11551724137931035
rna-XM_020704009.2	10.0	15.0	33.0	83.0	0.3377262982607272	1.6767676767676767	-0.11551724137931035
rna-XM_020704011.2	10.0	15.0	33.0	83.0	0.3377262982607272	1.6767676767676767	-0.11551724137931035
rna-XM_011476066.3	0.0	2.0	0.0	13.0	1.0	nan	0.0
rna-XM_020704014.1	0.0	1.0	3.0	18.0	1.0	0.0	0.14285714285714285
rna-XM_004069593.3	0.0	1.0	3.0	18.0	1.0	0.0	0.14285714285714285
rna-XM_020704016.2	0.0	1.0	3.0	18.0	1.0	0.0	0.14285714285714285
rna-XM_020704015.2	0.0	1.0	3.0	18.0	1.0	0.0	0.14285714285714285
rna-XM_011476068.3	0.0	1.0	3.0	18.0	1.0	0.0	0.14285714285714285
rna-XM_011476067.3	0.0	1.0	3.0	18.0	1.0	0.0	0.14285714285714285
rna-XM_011476069.3	4.0	3.0	36.5	31.5	1.0	1.1481481481481481	-0.034663865546218475
rna-XM_020704013.2	4.0	3.0	42.5	32.5	1.0	1.0158730158730158	-0.004761904761904745
rna-XM_004069594.3	4.0	3.0	36.5	31.5	1.0	1.1481481481481481	-0.034663865546218475
rna-XM_011476070.3	3.0	1.0	18.0	33.0	0.15013707466537657	5.5	-0.39705882352941174
rna-XM_004069595.4	3.0	1.0	18.0	33.0	0.15013707466537657	5.5	-0.39705882352941174
rna-XM_020704017.2	1.0	0.0	5.5	22.5	0.21428571428571425	inf	-0.8035714285714286
rna-XM_004069596.4	2.0	3.0	17.0	50.0	0.602354464953975	1.9607843137254901	-0.14626865671641792
rna-XM_011476073.3	7.0	3.0	76.5	152.5	0.03535970625854439	4.666666666666667	-0.3659388646288209
rna-XM_011476072.3	7.0	3.0	76.5	152.5	0.03535970625854439	4.666666666666667	-0.3659388646288209
rna-XM_011476071.3	7.0	3.0	76.5	152.5	0.03535970625854439	4.666666666666667	-0.3659388646288209
rna-XM_004069985.4	1.0	1.0	41.5	41.5	1.0	1.0	0.0
rna-XM_020704019.2	1.0	1.0	41.5	41.5	1.0	1.0	0.0
rna-XM_004069599.4	1.0	1.0	3.0	54.0	0.1320864991233197	18.0	-0.4473684210526316
rna-XM_004069600.4	3.0	10.0	11.0	74.0	0.3910971534669903	2.018181818181818	-0.10135746606334842
rna-XM_011476075.2	3.0	10.0	11.0	74.0	0.3910971534669903	2.018181818181818	-0.10135746606334842
rna-XM_011476074.3	3.0	10.0	11.0	74.0	0.3910971534669903	2.018181818181818	-0.10135746606334842
rna-XM_011476077.3	3.0	0.0	11.0	4.0	1.0	inf	-0.2666666666666667
rna-XM_020704020.2	7.0	6.0	24.0	50.0	0.20788622313123367	2.4305555555555554	-0.2141372141372141
rna-XM_023955765.1	6.0	10.0	34.5	91.5	0.3895590781284583	1.6058823529411765	-0.10119047619047616
rna-XM_023955767.1	5.0	8.0	28.5	84.5	0.32555613152184876	1.875	-0.13240299523485366
rna-XM_023955766.1	6.0	10.0	34.5	90.5	0.39267864426639115	1.588235294117647	-0.09899999999999998
rna-XM_023955768.1	5.0	8.0	28.5	83.5	0.32852276537269615	1.8526785714285714	-0.13015109890109894
rna-XM_023955770.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955777.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955776.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955775.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955774.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955778.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955773.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955771.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955772.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955769.1	1.0	4.0	2.0	57.0	0.21973406298003076	7.125	-0.16610169491525426
rna-XM_023955779.1	0.0	2.0	2.0	26.0	1.0	0.0	0.07142857142857142
rna-XM_004069608.4	1.0	4.0	8.0	69.0	0.44950892303470275	2.15625	-0.09610389610389611
rna-XM_004069988.4	4.0	3.0	25.5	82.5	0.06833520475876141	4.373333333333333	-0.3353174603174603
rna-XM_011476086.3	4.0	3.0	25.5	82.5	0.06833520475876141	4.373333333333333	-0.3353174603174603
rna-XM_004069609.4	0.0	2.0	2.0	24.0	1.0	0.0	0.07692307692307693
rna-XM_023955501.1	9.0	7.0	39.5	24.5	0.7767005463143879	0.7912087912087912	0.0546875
rna-XM_004069610.4	2.0	2.0	7.5	26.5	0.24356120826709055	3.7142857142857144	-0.27941176470588236
rna-XM_004069611.4	0.0	4.0	9.0	32.0	0.5687103594080339	0.0	0.21951219512195122
rna-XM_004069613.4	2.0	2.0	13.0	35.0	0.5694893341952165	2.6923076923076925	-0.22916666666666669
rna-XM_023955780.1	7.0	18.0	8.0	62.0	0.06222254645707209	3.013888888888889	-0.16571428571428576
rna-XM_023955781.1	7.0	18.0	8.0	61.0	0.10655451546984943	2.9652777777777777	-0.16405797101449276
rna-XM_023955782.1	6.0	17.0	8.0	56.0	0.18357153501230933	2.4705882352941178	-0.1358695652173913
rna-XM_020704027.2	7.0	18.0	8.0	62.0	0.06222254645707209	3.013888888888889	-0.16571428571428576
rna-XM_004069989.4	8.0	10.0	42.0	44.0	0.7993345295950833	0.8380952380952381	0.043927648578811374
rna-XM_004069618.4	0.0	6.0	6.0	54.0	1.0	0.0	0.1
rna-XM_004069617.4	0.0	5.0	3.0	43.0	1.0	0.0	0.06521739130434782
rna-XM_020704030.2	0.0	5.0	16.5	96.5	1.0	0.0	0.14601769911504425
rna-XM_020704033.2	0.0	5.0	16.5	91.5	1.0	0.0	0.1527777777777778
rna-XM_020704029.2	0.0	5.0	16.5	96.5	1.0	0.0	0.14601769911504425
rna-XM_020704031.2	0.0	5.0	16.5	96.5	1.0	0.0	0.14601769911504425
rna-XM_020704032.2	0.0	5.0	16.5	96.5	1.0	0.0	0.14601769911504425
rna-XM_023955783.1	9.0	14.0	73.0	219.0	0.14410190015011126	1.9285714285714286	-0.14130434782608697
rna-XM_023955784.1	9.0	14.0	73.0	219.0	0.14410190015011126	1.9285714285714286	-0.14130434782608697
rna-XM_020704036.2	4.0	4.0	33.0	73.0	0.4341259886904195	2.212121212121212	-0.18867924528301888
rna-XM_011476092.3	4.0	4.0	35.0	74.0	0.43797349113054096	2.1142857142857143	-0.17889908256880732
rna-XM_020704038.2	4.0	1.0	38.0	23.0	0.6454620648169035	2.4210526315789473	-0.17704918032786887
rna-XM_020704037.2	4.0	1.0	38.0	23.0	0.6454620648169035	2.4210526315789473	-0.17704918032786887
rna-XM_004069619.4	1.0	4.0	7.0	69.0	0.4137627492057873	2.4642857142857144	-0.10789473684210528
rna-XM_004069621.3	8.0	2.0	12.0	47.0	0.00046041345850785073	15.666666666666666	-0.5966101694915255
rna-XM_020704040.2	3.0	0.0	17.5	20.5	0.23076923076923078	inf	-0.5394736842105263
rna-XM_004069622.4	2.0	0.0	17.5	19.5	0.4864864864864865	inf	-0.527027027027027
rna-XM_011476097.3	8.0	12.0	108.0	114.0	0.49272103336700834	0.7037037037037037	0.08648648648648649
rna-XM_020704041.2	8.0	12.0	108.0	114.0	0.49272103336700834	0.7037037037037037	0.08648648648648649
rna-XM_011476095.3	8.0	12.0	108.0	114.0	0.49272103336700834	0.7037037037037037	0.08648648648648649
rna-XM_004069623.3	1.0	5.0	1.0	21.0	0.38888888888888895	4.2	-0.1212121212121212
rna-XM_004069992.4	7.0	4.0	33.0	61.0	0.09899190825949192	3.234848484848485	-0.2852998065764023
rna-XM_020704042.2	7.0	3.0	30.0	56.0	0.04177955621429742	4.355555555555555	-0.35116279069767437
rna-XM_004069624.4	9.0	2.0	22.0	42.0	0.005874967483382614	8.590909090909092	-0.47443181818181823
rna-XM_023955785.1	3.0	2.0	26.0	53.0	0.3346075941396247	3.0576923076923075	-0.2708860759493671
rna-NM_001163086.1	1.0	3.0	23.0	59.0	1.0	0.855072463768116	0.030487804878048808
rna-XM_004069625.4	11.0	4.0	21.0	56.0	0.001900004690305531	7.333333333333333	-0.4606060606060606
rna-XM_004069626.4	8.0	8.0	39.0	96.0	0.09444721045791392	2.4615384615384617	-0.21111111111111114
rna-XM_023955786.1	6.0	6.0	44.0	42.0	1.0	0.9545454545454546	0.011627906976744207
rna-XM_011476100.3	6.0	6.0	44.0	42.0	1.0	0.9545454545454546	0.011627906976744207
rna-XM_004069627.4	0.0	1.0	2.0	13.0	1.0	0.0	0.13333333333333333
rna-XM_011476102.3	6.0	4.0	15.5	55.5	0.017517830533605082	5.5	-0.3816901408450704
rna-XM_004069628.4	6.0	4.0	15.5	55.5	0.017517830533605082	5.5	-0.3816901408450704
rna-XM_020704044.2	4.0	4.0	9.0	28.0	0.2019016929904472	3.111111111111111	-0.25675675675675674
rna-XM_004069994.4	13.0	11.0	54.0	115.0	0.04005240722303418	2.516835016835017	-0.2221400394477317
rna-XM_011476104.3	0.0	3.0	28.0	38.0	0.2659846547314578	0.0	0.42424242424242425
rna-XM_011476105.3	0.0	3.0	28.0	38.0	0.2659846547314578	0.0	0.42424242424242425
rna-XM_023955788.1	5.0	4.0	52.0	62.0	0.7317392319127244	1.4903846153846154	-0.09941520467836262
rna-XM_004069629.4	3.0	1.0	9.0	12.0	0.3217391304347825	4.0	-0.32142857142857145
rna-XM_023955789.1	2.0	5.0	21.0	58.0	1.0	1.1047619047619048	-0.019891500904159143
rna-XM_004069997.4	7.0	7.0	17.0	30.0	0.3698910644209018	1.7647058823529411	-0.1382978723404255
rna-XM_004069998.4	2.0	5.0	22.0	26.0	0.45079446389102307	0.4727272727272727	0.17261904761904762
rna-XM_004069631.3	4.0	4.0	10.5	38.5	0.09697866568010852	3.8	-0.2857142857142857
rna-XM_020704050.2	9.0	7.0	29.0	39.0	0.4063388652580374	1.729064039408867	-0.1360294117647059
rna-XM_020704049.2	9.0	7.0	29.0	39.0	0.4063388652580374	1.729064039408867	-0.1360294117647059
rna-XM_023955790.1	7.0	8.0	60.0	117.0	0.39868910756231624	1.70625	-0.12768361581920906
rna-XM_004069632.4	6.0	5.0	55.666666666666664	54.333333333333336	1.0	1.1781818181818182	-0.039393939393939426
rna-XM_004069633.4	0.0	0.0	6.0	22.0	1.0	nan	NA
rna-XM_023955791.1	6.0	5.0	8.0	23.0	0.13578259600686543	3.45	-0.28739002932551316
rna-XM_004069634.4	0.0	12.0	21.5	50.5	0.03136695643579302	0.0	0.2986111111111111
rna-NM_001104834.1	4.0	8.0	0.0	0.0	1.0	nan	NA
rna-XM_023955795.1	3.0	4.0	4.0	16.0	0.32783351913786696	3.0	-0.22857142857142854
rna-XM_023955792.1	10.0	27.0	42.5	149.5	0.5233797995828549	1.3139329805996474	-0.04891610360360363
rna-XM_023955794.1	6.0	2.0	6.0	50.0	0.0002862303810787036	25.0	-0.6428571428571429
rna-XM_023955793.1	6.0	2.0	15.0	50.0	0.005817838168971631	10.0	-0.5192307692307692
rna-XM_004069635.4	0.0	0.0	5.0	16.0	1.0	nan	NA
rna-XM_020704053.2	10.0	14.0	19.0	98.0	0.010346633722949845	3.6842105263157894	-0.25427350427350426
rna-XM_023955796.1	14.0	5.0	68.5	97.5	0.012947987229476654	3.9941176470588236	-0.3241915028535193
rna-XM_004070005.3	2.0	3.0	46.5	63.5	1.0	0.9130434782608695	0.022727272727272707
rna-XM_011476112.2	5.0	9.0	19.0	30.0	1.0	0.8771929824561403	0.030612244897959162
rna-XM_004069636.3	4.0	9.0	19.0	29.0	0.749391121104604	0.6783625730994152	0.0881410256410256
rna-XM_023955797.1	4.0	7.0	19.0	29.0	1.0	0.8721804511278195	0.03219696969696967
rna-NM_001160449.1	0.0	1.0	3.0	19.0	1.0	0.0	0.13636363636363635
rna-XM_004069637.4	0.0	1.0	17.0	26.0	1.0	0.0	0.3953488372093023
rna-XM_004070006.4	11.0	9.0	92.66666666666666	87.33333333333334	0.8167590248975423	1.1557971014492754	-0.03518518518518532
rna-XM_004069638.4	0.0	4.0	1.0	23.0	1.0	0.0	0.041666666666666664
rna-XM_011476114.3	0.0	3.0	0.0	21.0	1.0	nan	0.0
rna-XM_023955799.1	10.0	5.0	18.0	57.0	0.002142621891414614	6.333333333333333	-0.42666666666666664
rna-XM_020704056.2	11.0	23.0	24.0	261.0	0.00028248452853976903	5.201086956521739	-0.23931888544891644
rna-XM_020704057.2	11.0	23.0	24.0	261.0	0.00028248452853976903	5.201086956521739	-0.23931888544891644
rna-XM_020704058.2	11.0	23.0	24.0	261.0	0.00028248452853976903	5.201086956521739	-0.23931888544891644
rna-XM_020704059.2	11.0	23.0	24.0	261.0	0.00028248452853976903	5.201086956521739	-0.23931888544891644
rna-XM_020704055.2	11.0	23.0	24.0	261.0	0.00028248452853976903	5.201086956521739	-0.23931888544891644
rna-XM_020704060.2	11.0	23.0	24.0	260.0	0.0002907985741750195	5.181159420289855	-0.23902236951118477
rna-XM_023955807.1	1.0	2.0	4.0	7.0	1.0	0.875	0.03030303030303033
rna-XM_023955804.1	0.0	2.0	1.0	6.0	1.0	0.0	0.14285714285714285
rna-XM_023955805.1	0.0	2.0	1.0	6.0	1.0	0.0	0.14285714285714285
rna-XM_023955811.1	1.0	2.0	10.0	13.0	1.0	0.65	0.10144927536231885
rna-XM_023955810.1	1.0	2.0	8.0	10.0	1.0	0.625	0.1111111111111111
rna-XM_023955809.1	0.0	2.0	5.0	9.0	1.0	0.0	0.35714285714285715
rna-XM_023955808.1	1.0	2.0	6.0	10.0	1.0	0.8333333333333334	0.041666666666666685
rna-XM_023955806.1	0.0	2.0	3.0	9.0	1.0	0.0	0.25
rna-XM_023955802.1	1.0	2.0	7.0	7.0	1.0	0.5	0.16666666666666669
rna-XM_023955801.1	0.0	2.0	4.0	6.0	0.5151515151515151	0.0	0.4
rna-XM_023955803.1	1.0	2.0	11.0	10.0	1.0	0.45454545454545453	0.19047619047619052
rna-XM_011476119.3	10.0	4.0	51.0	66.0	0.08607521922524372	3.235294117647059	-0.2783882783882784
rna-XM_004069645.3	10.0	4.0	51.0	66.0	0.08607521922524372	3.235294117647059	-0.2783882783882784
rna-XM_023955812.1	7.0	5.0	13.0	61.0	0.0051776414781714705	6.569230769230769	-0.4076576576576577
rna-XM_004069646.4	0.0	2.0	9.0	30.0	1.0	0.0	0.23076923076923078
rna-XM_004069647.4	2.0	3.0	5.0	33.0	0.1800034905536891	4.4	-0.268421052631579
rna-XM_023955815.1	4.0	18.0	59.5	144.5	0.32891224064051977	0.5423728813559322	0.10984848484848486
rna-XM_023955814.1	4.0	18.0	62.5	145.5	0.3255247339458156	0.5197132616487455	0.1186625874125874
rna-XM_023955817.1	4.0	17.0	48.0	136.0	0.6026784316182541	0.6666666666666666	0.07039337474120083
rna-XM_023955816.1	4.0	16.0	60.5	142.5	0.44571209865500305	0.5916666666666667	0.09802955665024632
rna-XM_020704064.1	15.0	14.0	31.0	40.0	0.5119192388389551	1.3824884792626728	-0.08062166100048573
rna-XM_004069649.4	2.0	5.0	17.5	25.5	0.6908583881106094	0.5882352941176471	0.12126245847176081
rna-XM_004070011.4	2.0	3.0	18.0	43.0	0.6348073969041711	1.5925925925925926	-0.10491803278688527
rna-XM_004070012.3	11.0	6.0	60.5	94.5	0.06681593380933888	2.8722222222222222	-0.2567362428842505
rna-XM_004070013.4	4.0	1.0	16.5	29.5	0.14317808529517265	7.25	-0.441304347826087
rna-XM_004069652.4	4.0	3.0	4.0	20.0	0.05278039226871263	6.666666666666667	-0.40476190476190477
rna-XM_004070014.4	23.0	14.0	139.5	133.5	0.22375834086919866	1.5719424460431655	-0.11063261063261065
rna-XM_004070015.4	3.0	8.0	24.0	56.0	1.0	0.875	0.027272727272727282
rna-XM_011476124.3	21.0	19.0	231.0	197.0	0.8698165510640005	0.9425837320574163	0.014719626168224309
rna-XM_011476125.3	21.0	19.0	224.0	191.0	0.8696475389645583	0.9424342105263158	0.014759036144578297
rna-XM_011476121.3	21.0	19.0	231.0	197.0	0.8698165510640005	0.9425837320574163	0.014719626168224309
rna-XM_011476123.3	21.0	19.0	231.0	197.0	0.8698165510640005	0.9425837320574163	0.014719626168224309
rna-XM_004070017.3	5.0	1.0	32.0	76.0	0.013457010635706746	11.875	-0.5370370370370371
rna-XM_023955820.1	4.0	0.0	30.5	32.5	0.11424131424131424	inf	-0.5158730158730158
rna-XM_004070018.4	2.0	2.0	14.5	58.5	0.19316042791168964	4.142857142857143	-0.3013698630136986
rna-XM_020704065.1	2.0	2.0	14.5	58.5	0.19316042791168964	4.142857142857143	-0.3013698630136986
rna-XM_023955368.1	14.0	18.0	90.16666666666667	141.83333333333334	0.7002349305248166	1.2185185185185186	-0.048850574712643646
rna-NM_001104650.1	15.0	18.0	92.16666666666667	143.83333333333334	0.5698664353321332	1.2952898550724639	-0.06400873138161273
rna-XM_023955821.1	3.0	1.0	17.0	27.0	0.294172062904718	4.764705882352941	-0.36363636363636365
rna-XM_011476128.3	1.0	6.0	8.0	112.0	0.4099772744158058	2.3333333333333335	-0.07619047619047618
rna-XM_004070020.4	2.0	2.0	21.0	54.0	0.5756675037154719	2.5714285714285716	-0.21999999999999997
rna-XM_004069654.4	1.0	2.0	14.5	40.5	1.0	1.4285714285714286	-0.0696969696969697
rna-XM_004069655.4	3.0	5.0	7.0	42.0	0.13667794518311488	3.6	-0.23214285714285715
rna-XM_023955823.1	4.0	7.0	27.0	79.0	0.478652154266459	1.6719576719576719	-0.10891938250428818
rna-XM_020704066.2	7.0	15.0	28.0	86.0	0.5943654877901894	1.4333333333333333	-0.07256778309409889
rna-XM_011476130.3	7.0	15.0	28.0	86.0	0.5943654877901894	1.4333333333333333	-0.07256778309409889
rna-XM_011476131.3	7.0	15.0	27.0	86.0	0.43082395429607523	1.4864197530864198	-0.07924376508447303
rna-XM_023955825.1	2.0	6.0	28.5	39.5	0.463960600066194	0.4642857142857143	0.16911764705882354
rna-XM_023955824.1	3.0	7.0	40.0	56.0	0.7367587527321589	0.6	0.1166666666666667
rna-XM_023955828.1	7.0	2.0	27.5	34.5	0.08023903416505623	4.407407407407407	-0.3342293906810036
rna-XM_023955826.1	7.0	2.0	27.5	34.5	0.08023903416505623	4.407407407407407	-0.3342293906810036
rna-XM_023955827.1	7.0	2.0	27.5	34.5	0.08023903416505623	4.407407407407407	-0.3342293906810036
rna-XM_023955829.1	5.0	2.0	27.5	34.5	0.2408934349232857	3.1481481481481484	-0.2707373271889401
rna-XM_023955830.1	5.0	1.0	13.5	27.5	0.027593999627835233	10.384615384615385	-0.5040650406504066
rna-XM_004070024.4	3.0	8.0	22.0	59.0	1.0	1.0056818181818181	-0.001122334455667784
rna-XM_023955831.1	3.0	4.0	14.0	27.0	0.6861579893333438	1.4464285714285714	-0.08710801393728218
rna-NM_001104923.1	2.0	2.0	3.0	32.0	0.07240033555823032	10.666666666666666	-0.41428571428571426
rna-XM_011476137.3	0.0	0.0	10.0	16.0	1.0	nan	NA
rna-XM_004069658.4	4.0	6.0	49.5	75.5	1.0	1.0204081632653061	-0.0040000000000000036
rna-XM_023955833.1	2.0	5.0	11.0	30.0	1.0	1.0909090909090908	-0.017421602787456414
rna-XM_023955832.1	2.0	5.0	11.0	30.0	1.0	1.0909090909090908	-0.017421602787456414
rna-XM_020704072.1	1.0	0.0	1.0	9.0	0.18181818181818182	inf	-0.9
rna-XM_011476140.3	7.0	20.0	49.0	199.0	0.45375723137343227	1.4214285714285715	-0.06167861409796893
rna-XM_011476141.3	7.0	20.0	49.0	199.0	0.45375723137343227	1.4214285714285715	-0.06167861409796893
rna-XM_011476143.3	1.0	3.0	28.5	44.5	1.0	0.5238095238095238	0.1404109589041096
rna-XM_004070029.4	5.0	4.0	26.0	29.0	0.7288446352056859	1.3942307692307692	-0.08282828282828286
rna-XM_004069660.4	0.0	2.0	0.0	13.0	1.0	nan	0.0
rna-XM_004069659.4	0.0	2.0	0.0	13.0	1.0	nan	0.0
rna-XM_023955834.1	3.0	5.0	73.0	80.0	0.7231523175193697	0.6575342465753424	0.10212418300653597
rna-XM_023955838.1	3.0	5.0	4.0	31.0	0.10627500883344694	4.65	-0.26071428571428573
rna-XM_023955835.1	3.0	5.0	4.0	32.0	0.10007095928223193	4.8	-0.2638888888888889
rna-XM_023955843.1	3.0	5.0	4.0	31.0	0.10627500883344694	4.65	-0.26071428571428573
rna-XM_023955840.1	2.0	4.0	4.0	31.0	0.20581764740943181	3.875	-0.21904761904761905
rna-XM_023955839.1	2.0	4.0	4.0	32.0	0.19749985988753638	4.0	-0.2222222222222222
rna-XM_023955841.1	3.0	5.0	4.0	32.0	0.10007095928223193	4.8	-0.2638888888888889
rna-XM_023955847.1	2.0	4.0	4.0	30.0	0.21465826728984624	3.75	-0.2156862745098039
rna-XM_023955845.1	2.0	4.0	4.0	31.0	0.20581764740943181	3.875	-0.21904761904761905
rna-XM_023955848.1	2.0	4.0	4.0	31.0	0.20581764740943181	3.875	-0.21904761904761905
rna-XM_023955846.1	2.0	4.0	4.0	32.0	0.19749985988753638	4.0	-0.2222222222222222
rna-XM_023955842.1	2.0	4.0	4.0	32.0	0.19749985988753638	4.0	-0.2222222222222222
rna-XM_023955849.1	2.0	4.0	4.0	31.0	0.20581764740943181	3.875	-0.21904761904761905
rna-XM_023955836.1	3.0	5.0	4.0	32.0	0.10007095928223193	4.8	-0.2638888888888889
rna-XM_023955844.1	3.0	5.0	4.0	31.0	0.10627500883344694	4.65	-0.26071428571428573
rna-XM_023955837.1	3.0	5.0	4.0	32.0	0.10007095928223193	4.8	-0.2638888888888889
rna-XM_023955855.1	3.0	5.0	4.0	29.0	0.12027164915483272	4.35	-0.2537878787878788
rna-XM_023955850.1	2.0	4.0	4.0	31.0	0.20581764740943181	3.875	-0.21904761904761905
rna-XM_023955851.1	2.0	4.0	4.0	29.0	0.224064809204128	3.625	-0.2121212121212121
rna-XM_023955852.1	2.0	4.0	4.0	30.0	0.21465826728984624	3.75	-0.2156862745098039
rna-XM_023955856.1	7.0	3.0	4.0	18.0	0.012825969149420328	10.5	-0.5181818181818181
rna-XM_023955857.1	6.0	3.0	4.0	18.0	0.015151481331294653	9.0	-0.4848484848484848
rna-XM_023955854.1	5.0	2.0	4.0	18.0	0.01643793487871449	11.25	-0.5324675324675325
rna-XM_004070031.4	14.0	11.0	109.0	110.0	0.6738942021821845	1.2844036697247707	-0.06228310502283113
rna-XM_011476150.3	1.0	2.0	14.0	16.0	1.0	0.5714285714285714	0.13333333333333336
rna-XM_004069661.4	11.0	19.0	64.5	127.5	0.8360144008277353	1.1488486842105263	-0.03072916666666664
rna-XM_011476147.3	2.0	2.0	47.66666666666667	70.33333333333334	1.0	1.4893617021276595	-0.096045197740113
rna-XM_023955859.1	4.0	2.0	19.0	39.0	0.17656759707530978	4.105263157894737	-0.3390804597701149
rna-XM_023955861.1	3.0	7.0	15.0	43.0	0.7174831990672981	1.2285714285714286	-0.04137931034482756
rna-XM_023955860.1	3.0	7.0	15.0	43.0	0.7174831990672981	1.2285714285714286	-0.04137931034482756
