BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR702267	WGS	250	6391972000	SAMEA2661431	2306525262	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646530	Illumina HiSeq 2000	11649705	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661431	ERP002088	missing	ERS510645	2014-12-16	2018-11-16	NA	SC	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510645	Astatotilapia	Astatotilapia__Itamba_yellow__2-sc-2016960	ERC000011	0
PRJEB1254	ERR702268	WGS	250	7049157250	SAMEA2661432	2539386221	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646531	Illumina HiSeq 2000	11649717	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661432	ERP002088	missing	ERS510646	2014-12-16	2018-11-16	NA	SC	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510646	Astatotilapia	Astatotilapia__Itamba_yellow__3-sc-2016961	ERC000011	0
PRJEB1254	ERR702269	WGS	250	7020550750	SAMEA2661433	2521551365	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646532	Illumina HiSeq 2000	11649729	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661433	ERP002088	missing	ERS510647	2014-12-16	2018-11-16	NA	SC	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510647	Astatotilapia	Astatotilapia__Itamba_yellow__4-sc-2016962	ERC000011	0
PRJEB1254	ERR702270	WGS	250	6280037750	SAMEA2661434	2249032035	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646533	Illumina HiSeq 2000	11649646	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661434	ERP002088	missing	ERS510648	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510648	Astatotilapia	Astatotilapia__Itamba_yellow__5-sc-2016963	ERC000011	0
PRJEB1254	ERR702271	WGS	250	6118043000	SAMEA2661435	2214968327	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646534	Illumina HiSeq 2000	11649658	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661435	ERP002088	missing	ERS510649	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510649	Astatotilapia	Astatotilapia__Itamba_yellow__6-sc-2016964	ERC000011	0
PRJEB1254	ERR702272	WGS	250	5910621500	SAMEA2661436	2147363359	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646535	Illumina HiSeq 2000	11649670	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661436	ERP002088	missing	ERS510650	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510650	Astatotilapia	Astatotilapia__Itamba_yellow__7-sc-2016965	ERC000011	0
PRJEB1254	ERR702273	WGS	250	6118331750	SAMEA2661437	2201019190	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646536	Illumina HiSeq 2000	11649682	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661437	ERP002088	missing	ERS510651	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510651	Astatotilapia	Astatotilapia__Itamba_yellow__8-sc-2016966	ERC000011	0
PRJEB1254	ERR702274	WGS	250	6272276750	SAMEA2661438	2284871708	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646537	Illumina HiSeq 2000	11649694	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661438	ERP002088	missing	ERS510652	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510652	Astatotilapia	Astatotilapia__Itamba_yellow__9-sc-2016967	ERC000011	0
PRJEB1254	ERR702275	WGS	250	6949119000	SAMEA2661439	2517419356	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646538	Illumina HiSeq 2000	11649706	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661439	ERP002088	missing	ERS510653	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510653	Astatotilapia	Astatotilapia__Itamba_yellow__10-sc-2016968	ERC000011	0
PRJEB1254	ERR702276	WGS	250	6717159500	SAMEA2661440	2440839746	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646539	Illumina HiSeq 2000	11649718	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661440	ERP002088	missing	ERS510654	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510654	Astatotilapia	Astatotilapia__Itamba_yellow__11-sc-2016969	ERC000011	0
PRJEB1254	ERR702277	WGS	250	7162372750	SAMEA2661441	2644384607	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646540	Illumina HiSeq 2000	11649730	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661441	ERP002088	missing	ERS510655	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510655	Astatotilapia	Astatotilapia__Itamba_yellow__12-sc-2016970	ERC000011	0
PRJEB1254	ERR702278	WGS	250	6150829250	SAMEA2661442	2282248535	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646541	Illumina HiSeq 2000	11649647	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661442	ERP002088	missing	ERS510656	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510656	Astatotilapia	Astatotilapia__Itamba_yellow__13-sc-2016971	ERC000011	0
PRJEB1254	ERR702279	WGS	250	6126341250	SAMEA2661443	2265343565	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646542	Illumina HiSeq 2000	11649659	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661443	ERP002088	missing	ERS510657	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510657	Astatotilapia	Astatotilapia__Itamba_yellow__14-sc-2016972	ERC000011	0
PRJEB1254	ERR702280	WGS	250	6075722750	SAMEA2661444	2240882411	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646543	Illumina HiSeq 2000	11649671	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661444	ERP002088	missing	ERS510658	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510658	Astatotilapia	Astatotilapia__Itamba_yellow__15-sc-2016973	ERC000011	0
PRJEB1254	ERR702281	WGS	250	6277025750	SAMEA2661445	2303438637	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646544	Illumina HiSeq 2000	11649683	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661445	ERP002088	missing	ERS510659	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510659	Astatotilapia	Astatotilapia__Itamba_yellow__16-sc-2016974	ERC000011	0
PRJEB1254	ERR702282	WGS	250	5933454500	SAMEA2661446	2212782284	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646545	Illumina HiSeq 2000	11649695	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661446	ERP002088	missing	ERS510660	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510660	Astatotilapia	Astatotilapia__Itamba_yellow__17-sc-2016975	ERC000011	0
PRJEB1254	ERR702283	WGS	250	6720271500	SAMEA2661447	2506193208	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646546	Illumina HiSeq 2000	11649707	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661447	ERP002088	missing	ERS510661	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510661	Astatotilapia	Astatotilapia__Massoko_olive__22-sc-2016976	ERC000011	0
PRJEB1254	ERR702284	WGS	250	7190893250	SAMEA2661448	2640063121	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646547	Illumina HiSeq 2000	11649719	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661448	ERP002088	missing	ERS510662	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510662	Astatotilapia	Astatotilapia__Massoko_olive__24-sc-2016977	ERC000011	0
PRJEB1254	ERR702285	WGS	250	7431693500	SAMEA2661449	2694088109	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646548	Illumina HiSeq 2000	11649731	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661449	ERP002088	missing	ERS510663	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:38:19Z	public	ERS510663	Astatotilapia	Astatotilapia__Massoko_olive__25-sc-2016978	ERC000011	0
PRJEB1254	ERR702286	WGS	250	8022281500	SAMEA2661450	2899371158	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646549	Illumina HiSeq 2000	11649648	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661450	ERP002088	missing	ERS510664	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510664	Astatotilapia	Astatotilapia__Massoko_olive__26-sc-2016979	ERC000011	0
PRJEB1254	ERR702287	WGS	250	8319216500	SAMEA2661451	2997928670	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646550	Illumina HiSeq 2000	11649660	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661451	ERP002088	missing	ERS510665	2014-12-16	2018-11-16	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510665	Astatotilapia	Astatotilapia__Massoko_olive__27-sc-2016980	ERC000011	0
PRJEB1254	ERR271669	WGS	200	3910286800	SAMEA1877402	2713887320	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245896	Illumina HiSeq 2000	6526411	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877402	ERP002088	missing	ERS198965	2013-05-07	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T09:59:47Z	public	ERS198965	Astatotilapia	Massoko_Yellow_1-sc-2012-12-14T14:26:42Z-1512706	NA	0
PRJEB1254	ERR271670	WGS	200	6084737200	SAMEA1877507	4214703256	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX245897	Illumina HiSeq 2000	6526423	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-15T00:00:00Z	SAMEA1877507	ERP002088	missing	ERS198966	2013-05-07	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T10:05:55Z	public	ERS198966	Astatotilapia	Massoko_Yellow_2-sc-2012-12-14T14:26:43Z-1512707	NA	0
PRJEB1254	ERR266450	WGS	200	5075754600	SAMEA1877464	3454863630	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240946	Illumina HiSeq 2000	6526384	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877464	ERP002088	missing	ERS198939	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198939	Astatotilapia	Massoko_blue_1-sc-2012-12-14T14:26:09Z-1512680	NA	0
PRJEB1254	ERR266451	WGS	200	5553444200	SAMEA1877494	3778039773	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240947	Illumina HiSeq 2000	6526396	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877494	ERP002088	missing	ERS198940	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:34Z	public	ERS198940	Astatotilapia	Massoko_blue_2-sc-2012-12-14T14:26:12Z-1512681	NA	0
PRJEB1254	ERR266454	WGS	200	5349108400	SAMEA1877447	3647094002	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240950	Illumina HiSeq 2000	6526432	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877447	ERP002088	missing	ERS198943	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198943	Astatotilapia	Massoko_Yellow_2-sc-2012-12-14T14:26:15Z-1512684	NA	0
PRJEB1254	ERR266455	WGS	200	4072263000	SAMEA1877425	2781187796	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240951	Illumina HiSeq 2000	6526444	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877425	ERP002088	missing	ERS198944	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198944	Astatotilapia	Massoko_blue_3-sc-2012-12-14T14:26:16Z-1512685	NA	0
PRJEB1254	ERR266456	WGS	200	4458923600	SAMEA1877511	3014782780	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240952	Illumina HiSeq 2000	6526456	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877511	ERP002088	missing	ERS198945	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198945	Astatotilapia	Massoko_blue_4-sc-2012-12-14T14:26:17Z-1512686	NA	0
PRJEB1254	ERR266457	WGS	200	4653035000	SAMEA1877436	3160863786	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240953	Illumina HiSeq 2000	6526468	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877436	ERP002088	missing	ERS198946	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198946	Astatotilapia	Massoko_blue_5-sc-2012-12-14T14:26:19Z-1512687	NA	0
PRJEB1254	ERR266458	WGS	200	5100484200	SAMEA1877404	3467039286	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240954	Illumina HiSeq 2000	6526385	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877404	ERP002088	missing	ERS198947	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198947	Astatotilapia	Massoko_blue_6-sc-2012-12-14T14:26:21Z-1512688	NA	0
PRJEB1254	ERR266459	WGS	200	4390296200	SAMEA1877442	2984917779	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240955	Illumina HiSeq 2000	6526397	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877442	ERP002088	missing	ERS198948	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198948	Astatotilapia	Massoko_Yellow_3-sc-2012-12-14T14:26:22Z-1512689	NA	0
PRJEB1254	ERR266464	WGS	200	5203921400	SAMEA1877407	3524057121	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240960	Illumina HiSeq 2000	6526457	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877407	ERP002088	missing	ERS198953	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198953	Astatotilapia	Massoko_Yellow_4-sc-2012-12-14T14:26:28Z-1512694	NA	0
PRJEB1254	ERR266466	WGS	200	5532330800	SAMEA1877464	3871856275	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240962	Illumina HiSeq 2000	6526384	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877464	ERP002088	missing	ERS198939	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198939	Astatotilapia	Massoko_blue_1-sc-2012-12-14T14:26:09Z-1512680	NA	0
PRJEB1254	ERR266467	WGS	200	6063854800	SAMEA1877494	4242372671	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240963	Illumina HiSeq 2000	6526396	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877494	ERP002088	missing	ERS198940	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:34Z	public	ERS198940	Astatotilapia	Massoko_blue_2-sc-2012-12-14T14:26:12Z-1512681	NA	0
PRJEB1254	ERR266470	WGS	200	5848255400	SAMEA1877447	4098483610	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240966	Illumina HiSeq 2000	6526432	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877447	ERP002088	missing	ERS198943	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198943	Astatotilapia	Massoko_Yellow_2-sc-2012-12-14T14:26:15Z-1512684	NA	0
PRJEB1254	ERR266471	WGS	200	4401577400	SAMEA1877425	3090755135	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240967	Illumina HiSeq 2000	6526444	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877425	ERP002088	missing	ERS198944	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198944	Astatotilapia	Massoko_blue_3-sc-2012-12-14T14:26:16Z-1512685	NA	0
PRJEB1254	ERR266472	WGS	200	4879521800	SAMEA1877511	3396602051	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240968	Illumina HiSeq 2000	6526456	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877511	ERP002088	missing	ERS198945	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198945	Astatotilapia	Massoko_blue_4-sc-2012-12-14T14:26:17Z-1512686	NA	0
PRJEB1254	ERR266473	WGS	200	5070658200	SAMEA1877436	3543388169	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240969	Illumina HiSeq 2000	6526468	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877436	ERP002088	missing	ERS198946	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198946	Astatotilapia	Massoko_blue_5-sc-2012-12-14T14:26:19Z-1512687	NA	0
PRJEB1254	ERR266474	WGS	200	5550245200	SAMEA1877464	3818084877	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240970	Illumina HiSeq 2000	6526384	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877464	ERP002088	missing	ERS198939	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198939	Astatotilapia	Massoko_blue_1-sc-2012-12-14T14:26:09Z-1512680	NA	0
PRJEB1254	ERR266475	WGS	200	6082277200	SAMEA1877494	4182555330	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240971	Illumina HiSeq 2000	6526396	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877494	ERP002088	missing	ERS198940	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:34Z	public	ERS198940	Astatotilapia	Massoko_blue_2-sc-2012-12-14T14:26:12Z-1512681	NA	0
PRJEB1254	ERR266478	WGS	200	5869789800	SAMEA1877447	4043759411	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240974	Illumina HiSeq 2000	6526432	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877447	ERP002088	missing	ERS198943	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198943	Astatotilapia	Massoko_Yellow_2-sc-2012-12-14T14:26:15Z-1512684	NA	0
PRJEB1254	ERR266479	WGS	200	4418611600	SAMEA1877425	3050363564	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240975	Illumina HiSeq 2000	6526444	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877425	ERP002088	missing	ERS198944	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198944	Astatotilapia	Massoko_blue_3-sc-2012-12-14T14:26:16Z-1512685	NA	0
PRJEB1254	ERR266480	WGS	200	4896102200	SAMEA1877511	3348603952	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240976	Illumina HiSeq 2000	6526456	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877511	ERP002088	missing	ERS198945	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198945	Astatotilapia	Massoko_blue_4-sc-2012-12-14T14:26:17Z-1512686	NA	0
PRJEB1254	ERR266481	WGS	200	5088042600	SAMEA1877436	3494787761	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240977	Illumina HiSeq 2000	6526468	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877436	ERP002088	missing	ERS198946	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198946	Astatotilapia	Massoko_blue_5-sc-2012-12-14T14:26:19Z-1512687	NA	0
PRJEB1254	ERR266482	WGS	200	5505039000	SAMEA1877404	3781446264	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240978	Illumina HiSeq 2000	6526385	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877404	ERP002088	missing	ERS198947	2013-04-29	2018-11-16	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198947	Astatotilapia	Massoko_blue_6-sc-2012-12-14T14:26:21Z-1512688	NA	0
