BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	common_name	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	External_Id	Submitter_Id
PRJEB38173	ERR4189923	WGS	300	27815373300	SAMEA6815912	11394288093	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151692	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815912	ERP121562	missing	Mas_cit_d_nlp_02508_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543552	Midas cichlid - WGS data	SAMEA6815912	Mas_cit_d_nlp_02508_WGS
PRJEB38173	ERR4189924	WGS	300	32471758800	SAMEA6815913	12507960572	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151693	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815913	ERP121562	missing	Mas_cit_d_nlp_03886_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543553	Midas cichlid - WGS data	SAMEA6815913	Mas_cit_d_nlp_03886_WGS
PRJEB38173	ERR4189925	WGS	300	36212115300	SAMEA6815914	14115606776	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151694	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815914	ERP121562	missing	Mas_cit_d_nlp_03887_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543554	Midas cichlid - WGS data	SAMEA6815914	Mas_cit_d_nlp_03887_WGS
PRJEB38173	ERR4189927	WGS	300	18632232000	SAMEA6815916	9012663613	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151696	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815916	ERP121562	missing	Mas_cit_d_nlp_13917_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543556	Midas cichlid - WGS data	SAMEA6815916	Mas_cit_d_nlp_13917_WGS
PRJEB38173	ERR4189929	WGS	300	19447649100	SAMEA6815918	9847748417	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151698	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815918	ERP121562	missing	Mas_cit_d_nlp_14146_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543558	Midas cichlid - WGS data	SAMEA6815918	Mas_cit_d_nlp_14146_WGS
PRJEB38173	ERR4189931	WGS	300	25988276700	SAMEA6815920	10892395382	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151700	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815920	ERP121562	missing	Mas_cit_d_nlp_19429_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543560	Midas cichlid - WGS data	SAMEA6815920	Mas_cit_d_nlp_19429_WGS
PRJEB38173	ERR4189932	WGS	300	36502563600	SAMEA6815921	15624001560	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151701	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815921	ERP121562	missing	Mas_cit_d_nlp_19431_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543561	Midas cichlid - WGS data	SAMEA6815921	Mas_cit_d_nlp_19431_WGS
PRJEB38173	ERR4189933	WGS	NA	NA	SAMEA6815922	NA	UNIVERSITY OF KONSTANZ	public	NA	NA	NA	ERX4151702	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815922	ERP121562	missing	Mas_cit_d_nlp_19456_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543562	Midas cichlid - WGS data	SAMEA6815922	Mas_cit_d_nlp_19456_WGS
PRJEB38173	ERR4189934	WGS	300	32000244900	SAMEA6815923	12372650361	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151703	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815923	ERP121562	missing	Mas_cit_d_nlp_19459_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543563	Midas cichlid - WGS data	SAMEA6815923	Mas_cit_d_nlp_19459_WGS
PRJEB38173	ERR4189935	WGS	300	34725128100	SAMEA6815924	14046938753	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151704	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815924	ERP121562	missing	Mas_cit_g_lip_02499_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543564	Midas cichlid - WGS data	SAMEA6815924	Mas_cit_g_lip_02499_WGS
PRJEB38173	ERR4189936	WGS	300	29705479500	SAMEA6815925	11678877145	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151705	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815925	ERP121562	missing	Mas_cit_g_lip_02500_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543565	Midas cichlid - WGS data	SAMEA6815925	Mas_cit_g_lip_02500_WGS
PRJEB38173	ERR4189937	WGS	300	30110513100	SAMEA6815926	11835442510	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151706	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815926	ERP121562	missing	Mas_cit_g_lip_02501_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543566	Midas cichlid - WGS data	SAMEA6815926	Mas_cit_g_lip_02501_WGS
PRJEB38173	ERR4189938	WGS	300	29858800800	SAMEA6815927	12742383967	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151707	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815927	ERP121562	missing	Mas_cit_g_lip_02502_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543567	Midas cichlid - WGS data	SAMEA6815927	Mas_cit_g_lip_02502_WGS
PRJEB38173	ERR4189939	WGS	NA	NA	SAMEA6815928	NA	UNIVERSITY OF KONSTANZ	public	NA	NA	NA	ERX4151708	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815928	ERP121562	missing	Mas_cit_g_lip_07577_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543568	Midas cichlid - WGS data	SAMEA6815928	Mas_cit_g_lip_07577_WGS
PRJEB38173	ERR4189940	WGS	300	19493685300	SAMEA6815929	9384234315	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151709	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815929	ERP121562	missing	Mas_cit_g_lip_13895_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543569	Midas cichlid - WGS data	SAMEA6815929	Mas_cit_g_lip_13895_WGS
PRJEB38173	ERR4189941	WGS	300	20840983800	SAMEA6815930	9437506229	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151710	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815930	ERP121562	missing	Mas_cit_g_lip_13902_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543570	Midas cichlid - WGS data	SAMEA6815930	Mas_cit_g_lip_13902_WGS
PRJEB38173	ERR4189942	WGS	300	29980887300	SAMEA6815931	11648079262	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151711	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815931	ERP121562	missing	Mas_cit_g_lip_13903_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543571	Midas cichlid - WGS data	SAMEA6815931	Mas_cit_g_lip_13903_WGS
PRJEB38173	ERR4189943	WGS	300	34740828300	SAMEA6815932	14159890433	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151712	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815932	ERP121562	missing	Mas_cit_g_lip_13911_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543572	Midas cichlid - WGS data	SAMEA6815932	Mas_cit_g_lip_13911_WGS
PRJEB38173	ERR4189945	WGS	300	20288341500	SAMEA6815934	9502830376	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151714	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815934	ERP121562	missing	Mas_cit_g_lip_14145_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543574	Midas cichlid - WGS data	SAMEA6815934	Mas_cit_g_lip_14145_WGS
PRJEB38173	ERR4189946	WGS	300	19548867600	SAMEA6815935	9105728798	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151715	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815935	ERP121562	missing	Mas_cit_g_lip_14150_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543575	Midas cichlid - WGS data	SAMEA6815935	Mas_cit_g_lip_14150_WGS
PRJEB38173	ERR4189947	WGS	300	29815152600	SAMEA6815936	11487205087	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151716	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815936	ERP121562	missing	Mas_cit_g_lip_14155_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543576	Midas cichlid - WGS data	SAMEA6815936	Mas_cit_g_lip_14155_WGS
PRJEB38173	ERR4189948	WGS	300	28880296200	SAMEA6815937	11673803679	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151717	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815937	ERP121562	missing	Mas_cit_g_nlp_02469_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543577	Midas cichlid - WGS data	SAMEA6815937	Mas_cit_g_nlp_02469_WGS
PRJEB38173	ERR4189949	WGS	300	24027053700	SAMEA6815938	10298491000	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151718	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815938	ERP121562	missing	Mas_cit_g_nlp_02470_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543578	Midas cichlid - WGS data	SAMEA6815938	Mas_cit_g_nlp_02470_WGS
PRJEB38173	ERR4189950	WGS	300	24498177300	SAMEA6815939	10145589573	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151719	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815939	ERP121562	missing	Mas_cit_g_nlp_02503_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543579	Midas cichlid - WGS data	SAMEA6815939	Mas_cit_g_nlp_02503_WGS
PRJEB38173	ERR4189951	WGS	300	20555424000	SAMEA6815940	9031557155	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151720	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815940	ERP121562	missing	Mas_cit_g_nlp_03496_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543580	Midas cichlid - WGS data	SAMEA6815940	Mas_cit_g_nlp_03496_WGS
PRJEB38173	ERR4189952	WGS	300	16890529200	SAMEA6815941	7661182650	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151721	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815941	ERP121562	missing	Mas_cit_g_nlp_13910_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543581	Midas cichlid - WGS data	SAMEA6815941	Mas_cit_g_nlp_13910_WGS
PRJEB38173	ERR4189953	WGS	300	24337930800	SAMEA6815942	11675979610	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151722	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815942	ERP121562	missing	Mas_cit_g_nlp_14191_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543582	Midas cichlid - WGS data	SAMEA6815942	Mas_cit_g_nlp_14191_WGS
PRJEB38173	ERR4189954	WGS	300	19220694600	SAMEA6815943	9268397836	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151723	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815943	ERP121562	missing	Mas_cit_g_nlp_14722_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543583	Midas cichlid - WGS data	SAMEA6815943	Mas_cit_g_nlp_14722_WGS
PRJEB38173	ERR4189955	WGS	300	15975853200	SAMEA6815944	7477146305	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151724	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815944	ERP121562	missing	Nic_cit_d_nlp_00834_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543584	Midas cichlid - WGS data	SAMEA6815944	Nic_cit_d_nlp_00834_WGS
PRJEB38173	ERR4189956	WGS	300	19553399100	SAMEA6815945	9370815669	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151725	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815945	ERP121562	missing	Nic_cit_d_nlp_00836_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543585	Midas cichlid - WGS data	SAMEA6815945	Nic_cit_d_nlp_00836_WGS
PRJEB38173	ERR4189957	WGS	300	29611636200	SAMEA6815946	12579485815	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151726	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815946	ERP121562	missing	Nic_cit_d_nlp_02536_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543586	Midas cichlid - WGS data	SAMEA6815946	Nic_cit_d_nlp_02536_WGS
PRJEB38173	ERR4189958	WGS	300	31467453000	SAMEA6815947	13328794976	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151727	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815947	ERP121562	missing	Nic_cit_d_nlp_02537_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543587	Midas cichlid - WGS data	SAMEA6815947	Nic_cit_d_nlp_02537_WGS
PRJEB38173	ERR4189959	WGS	300	29645755800	SAMEA6815948	12235075959	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151728	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815948	ERP121562	missing	Nic_cit_d_nlp_03186_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543588	Midas cichlid - WGS data	SAMEA6815948	Nic_cit_d_nlp_03186_WGS
PRJEB38173	ERR4189960	WGS	300	21838603200	SAMEA6815949	9720916173	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151729	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815949	ERP121562	missing	Nic_cit_d_nlp_03304_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543589	Midas cichlid - WGS data	SAMEA6815949	Nic_cit_d_nlp_03304_WGS
PRJEB38173	ERR4189961	WGS	300	19084965600	SAMEA6815950	8479382889	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151730	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815950	ERP121562	missing	Nic_cit_d_nlp_03683_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543590	Midas cichlid - WGS data	SAMEA6815950	Nic_cit_d_nlp_03683_WGS
PRJEB38173	ERR4189962	WGS	300	16511175000	SAMEA6815951	7796593442	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151731	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815951	ERP121562	missing	Nic_cit_d_nlp_03685_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543591	Midas cichlid - WGS data	SAMEA6815951	Nic_cit_d_nlp_03685_WGS
PRJEB38173	ERR4189963	WGS	300	21513864300	SAMEA6815952	10796050408	UNIVERSITY OF KONSTANZ	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	ERX4151732	HiSeq X Ten	unspecified	PAIRED	unspecified	GENOMIC	Amphilophus_citrinellus	ILLUMINA	2020-07-13T00:00:00Z	SAMEA6815952	ERP121562	missing	Nic_cit_d_nlp_03702_WGS	2020-07-12	2020-06-02	2020-07-12	2020-05-06	Midas cichlid	UNIVERSITY OF KONSTANZ	UNIVERSITY OF KONSTANZ	2020-07-12T04:06:18Z	2020-05-06T13:45:33Z	public	ERS4543592	Midas cichlid - WGS data	SAMEA6815952	Nic_cit_d_nlp_03702_WGS
