BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	geo_loc_name_country	geo_loc_name_country_continent	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	geographic_location_(country_and/or_sea)	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	Alias	AssemblyName	Description	ENA_CHECKLIST	dangling_references (run)	use_species
PRJEB11502	ERR1097554	WGS	200	26304991000	SAMEA3638038	11073280566	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177088	Illumina HiSeq 2000	u114_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638038	ERP012899	NA	NA	NA	ERS945187	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945187	u114	u114	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097555	WGS	200	25165021200	SAMEA3638031	10611046342	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177089	Illumina HiSeq 2000	u115_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638031	ERP012899	NA	NA	NA	ERS945180	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945180	u115	u115	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097557	WGS	200	28758368600	SAMEA3638045	11980283423	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177091	Illumina HiSeq 2000	u117_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638045	ERP012899	NA	NA	NA	ERS945194	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945194	u117	u117	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097558	WGS	200	25269862800	SAMEA3638025	10553127082	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177092	Illumina HiSeq 2000	u118_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638025	ERP012899	NA	NA	NA	ERS945174	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945174	u118	u118	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097559	WGS	200	22497070800	SAMEA3638054	9668794599	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177093	Illumina HiSeq 2000	u119_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638054	ERP012899	NA	NA	NA	ERS945203	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945203	u119	u119	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097560	WGS	200	19817800400	SAMEA3638041	8419262153	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177094	Illumina HiSeq 2000	u120_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638041	ERP012899	NA	NA	NA	ERS945190	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945190	u120	u120	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097561	WGS	200	19941260400	SAMEA3638033	8702605121	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177095	Illumina HiSeq 2000	u121_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638033	ERP012899	NA	NA	NA	ERS945182	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945182	u121	u121	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097562	WGS	200	18005253000	SAMEA3638039	7648792060	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177096	Illumina HiSeq 2000	u122_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638039	ERP012899	NA	NA	NA	ERS945188	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945188	u122	u122	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097563	WGS	200	22464075600	SAMEA3638037	9572701558	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177097	Illumina HiSeq 2000	u123_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638037	ERP012899	NA	NA	NA	ERS945186	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945186	u123	u123	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097564	WGS	200	20247531200	SAMEA3638058	8602140026	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177098	Illumina HiSeq 2000	u125_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638058	ERP012899	NA	NA	NA	ERS945207	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945207	u125	u125	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097565	WGS	200	16257657800	SAMEA3638032	6646325853	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177099	Illumina HiSeq 2000	u126_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638032	ERP012899	NA	NA	NA	ERS945181	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945181	u126	u126	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097566	WGS	200	28205226200	SAMEA3638034	11749157874	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177100	Illumina HiSeq 2000	u128_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638034	ERP012899	NA	NA	NA	ERS945183	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945183	u128	u128	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097567	WGS	200	27026228600	SAMEA3638029	11258295167	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177101	Illumina HiSeq 2000	u129_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638029	ERP012899	NA	NA	NA	ERS945178	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945178	u129	u129	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097568	WGS	200	17246835200	SAMEA3638062	7100958215	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177102	Illumina HiSeq 2000	u130_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638062	ERP012899	NA	NA	NA	ERS945211	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945211	u130	u130	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097569	WGS	200	18875480400	SAMEA3638066	7770016052	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177103	Illumina HiSeq 2000	u131_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638066	ERP012899	NA	NA	NA	ERS945215	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945215	u131	u131	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097572	WGS	200	20642493200	SAMEA3638035	8451454858	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177106	Illumina HiSeq 2000	u134_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638035	ERP012899	NA	NA	NA	ERS945184	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945184	u134	u134	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097573	WGS	200	25133433000	SAMEA3638044	10306243865	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177107	Illumina HiSeq 2000	u135_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638044	ERP012899	NA	NA	NA	ERS945193	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945193	u135	u135	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097574	WGS	200	25019638000	SAMEA3638051	10307609884	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177108	Illumina HiSeq 2000	u136_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638051	ERP012899	NA	NA	NA	ERS945200	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945200	u136	u136	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097575	WGS	200	25422724400	SAMEA3638046	10660189891	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177109	Illumina HiSeq 2000	u137_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638046	ERP012899	NA	NA	NA	ERS945195	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945195	u137	u137	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097576	WGS	200	26006363800	SAMEA3638055	10798064791	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177110	Illumina HiSeq 2000	u138_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638055	ERP012899	NA	NA	NA	ERS945204	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945204	u138	u138	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097577	WGS	200	26909511000	SAMEA3638026	11130875217	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177111	Illumina HiSeq 2000	u139_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638026	ERP012899	NA	NA	NA	ERS945175	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945175	u139	u139	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097578	WGS	200	19710808800	SAMEA3638060	8236500141	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177112	Illumina HiSeq 2000	u140_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638060	ERP012899	NA	NA	NA	ERS945209	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945209	u140	u140	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097579	WGS	200	19123441800	SAMEA3638022	7873781255	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177113	Illumina HiSeq 2000	u141_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638022	ERP012899	NA	NA	NA	ERS945171	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945171	u141	u141	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097580	WGS	200	20365074200	SAMEA3638061	8324017726	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177114	Illumina HiSeq 2000	u142_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638061	ERP012899	NA	NA	NA	ERS945210	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945210	u142	u142	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097581	WGS	200	20507110200	SAMEA3638050	8577651599	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177115	Illumina HiSeq 2000	u143_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638050	ERP012899	NA	NA	NA	ERS945199	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945199	u143	u143	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097582	WGS	200	19477990200	SAMEA3638043	7838377123	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177116	Illumina HiSeq 2000	u144_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638043	ERP012899	NA	NA	NA	ERS945192	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945192	u144	u144	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097583	WGS	200	29337274200	SAMEA3638028	11858767703	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177117	Illumina HiSeq 2000	u145_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638028	ERP012899	NA	NA	NA	ERS945177	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945177	u145	u145	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097584	WGS	200	28408157800	SAMEA3638047	11666179265	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177118	Illumina HiSeq 2000	u146_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638047	ERP012899	NA	NA	NA	ERS945196	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945196	u146	u146	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097585	WGS	200	23448050800	SAMEA3638036	9710101211	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177119	Illumina HiSeq 2000	u147_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638036	ERP012899	NA	NA	NA	ERS945185	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945185	u147	u147	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097586	WGS	200	24081457600	SAMEA3638042	10207825429	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177120	Illumina HiSeq 2000	u149_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638042	ERP012899	NA	NA	NA	ERS945191	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945191	u149	u149	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR2146872	WGS	200	26035574400	SAMEA104327785	10168858207	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2203405	Illumina HiSeq 2000	u002_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2017-10-04T00:00:00Z	SAMEA104327785	ERP012899	male	NA	NA	ERS1952763	2017-10-03	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2017-10-03T17:02:17Z	2017-10-03T07:43:15Z	public	ERS1952763	u002	u002	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR2146874	WGS	200	20139807000	SAMEA104327787	8201150374	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2203407	Illumina HiSeq 2000	B475143_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2017-10-04T00:00:00Z	SAMEA104327787	ERP012899	male	NA	NA	ERS1952765	2017-10-03	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2017-10-03T17:02:17Z	2017-10-03T07:43:15Z	public	ERS1952765	B475143	B475143	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR2146876	WGS	200	26959651000	SAMEA104327789	11316298750	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2203409	Illumina HiSeq 2000	u148_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2017-10-04T00:00:00Z	SAMEA104327789	ERP012899	male	NA	NA	ERS1952767	2017-10-03	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2017-10-03T17:02:17Z	2017-10-03T07:43:15Z	public	ERS1952767	u148	u148	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR2146873	WGS	200	23815607400	SAMEA104327786	9807387223	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2203406	Illumina HiSeq 2000	u031_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2017-10-04T00:00:00Z	SAMEA104327786	ERP012899	male	NA	NA	ERS1952764	2017-10-03	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2017-10-03T17:02:17Z	2017-10-03T07:43:15Z	public	ERS1952764	u031	u031	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR2146875	WGS	200	22067352000	SAMEA104327788	9379861916	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX2203408	Illumina HiSeq 2000	B476196_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2017-10-04T00:00:00Z	SAMEA104327788	ERP012899	male	NA	NA	ERS1952766	2017-10-03	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2017-10-03T17:02:17Z	2017-10-03T07:43:15Z	public	ERS1952766	B476196	B476196	AGTO02	NA	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097556	WGS	200	25111616000	SAMEA3638065	10549939321	UPPSALA UNIVERISTY	public	sra,bam	ena,gs,s3,ncbi	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177090	Illumina HiSeq 2000	u116_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638065	ERP012899	NA	NA	NA	ERS945214	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945214	u116	u116	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097532	WGS	200	30282714000	SAMEA3638007	12387175187	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177066	Illumina HiSeq 2000	u033_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638007	ERP012899	NA	NA	NA	ERS945156	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:46Z	public	ERS945156	u033	u033	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097551	WGS	200	17127982400	SAMEA3638064	7111305171	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177085	Illumina HiSeq 2000	u111_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638064	ERP012899	NA	NA	NA	ERS945213	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:56Z	public	ERS945213	u111	u111	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097553	WGS	200	19420114600	SAMEA3638030	8462185629	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177087	Illumina HiSeq 2000	u113_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638030	ERP012899	NA	NA	NA	ERS945179	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:51Z	public	ERS945179	u113	u113	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097506	WGS	200	22856668000	SAMEA3638015	9100420335	UPPSALA UNIVERISTY	public	sra,bam	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177040	Illumina HiSeq 2000	u001_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3638015	ERP012899	NA	NA	NA	ERS945164	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:47Z	public	ERS945164	u001	u001	AGTO02	unspecified	ERC000011	treat_as_unmapped	1
PRJEB11502	ERR1097533	WGS	200	20673388600	SAMEA3637989	10907774379	UPPSALA UNIVERISTY	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX1177067	Illumina HiSeq 2000	u034_450	PAIRED	RANDOM	GENOMIC	Ficedula_albicollis	ILLUMINA	2015-10-28T00:00:00Z	SAMEA3637989	ERP012899	NA	NA	NA	ERS945138	2015-10-27	2018-11-16	NA	UPPSALA UNIVERISTY	UPPSALA UNIVERISTY	2015-10-27T17:01:11Z	2018-03-09T09:25:41Z	public	ERS945138	u034	u034	assembly	unspecified	ERC000011	NA	1
